Algèbre PROPN Algèbre
: PUNCT :
est AUX être
un DET un
isomorphisme NOUN isomorphisme
. PUNCT .
5 NUM 5
. PUNCT .
L' DET le
application NOUN application
définie VERB définir
par ADP par
: PUNCT :
est AUX être
une DET un
forme NOUN forme
linéaire ADJ linéaire
Si SCONJ si
E NOUN e
et CCONJ et
E NOUN e
0 NUM 0
sont AUX être
deux NUM deux
K NOUN k
- ADJ -
espaces NOUN espace
vectoriels NOUN vectoriel
, PUNCT ,
alors ADV alors
: PUNCT :
L NOUN l
( PUNCT (
E NOUN e
, PUNCT ,
E NOUN e
0 NUM 0
) PUNCT )
est AUX être
un DET un
K NOUN k
- NOUN -
espace PROPN espace
vectoriel VERB vectoriel
Démonstration NOUN démonstration
Montrons NOUN montron
que PRON que
c' PRON ce
est AUX être
un DET un
sous-espace NOUN sous-espace
vectoriel NOUN vectoriel
de ADP de
F NOUN f
( PUNCT (
E NOUN e
, PUNCT ,
E NOUN e
0 NUM 0
) PUNCT )
. PUNCT .
Il PRON il
est AUX être
immédiat VERB immédiat
que SCONJ que
l' DET le
application NOUN application
nulle ADJ nul
x ADP x
7 NUM 7
0E VERB 0e
0 NUM 0
est AUX être
linéaire ADJ linéaire
de ADP de
E NOUN e
dans ADP dans
E NOUN e
0 NUM 0
. PUNCT .
ce PRON ce
qui PRON qui
démontre VERB démontre
que SCONJ que
.f PUNCT .f
.g PROPN .g
L NOUN l
( PUNCT (
E NOUN e
, PUNCT ,
E NOUN e
0 NUM 0
) PUNCT )
. PUNCT .
Finalement ADV finalement
, PUNCT ,
L NOUN l
( PUNCT (
E NOUN e
, PUNCT ,
E NOUN e
0 NUM 0
) PUNCT )
est AUX être
un DET un
sous-espace NOUN sous-espace
vectoriel NOUN vectoriel
de ADP de
F NOUN f
( PUNCT (
E NOUN e
, PUNCT ,
E NOUN e
0 NUM 0
) PUNCT )
, PUNCT ,
c' PRON ce
est AUX être
donc ADV donc
un DET un
K NOUN k
- NOUN -
espace PROPN espace
vectoriel ADJ vectoriel
. PUNCT .
Soit CCONJ soit
E NOUN e
et CCONJ et
E NOUN e
0 NUM 0
deux NUM deux
K NOUN k
- NOUN -
espaces NOUN espace
vectoriels NOUN vectoriel
et CCONJ et
soit AUX être
f NUM f
L NOUN l
( PUNCT (
E NOUN e
, PUNCT ,
E NOUN e
0 NUM 0
) PUNCT )
. PUNCT .
Si SCONJ si
F NOUN f
est AUX être
un DET un
sous-espace NOUN sous-espace
vectoriel NOUN vectoriel
de ADP de
E NOUN e
, PUNCT ,
alors ADV alors
: PUNCT :
f NOUN f
( PUNCT (
F NOUN f
) PUNCT )
f NOUN f
( PUNCT (
x NOUN x
) PUNCT )
, PUNCT ,
x ADP x
F NOUN f
est AUX être
un DET un
sous-espace NOUN sous-espace
vectoriel NOUN vectoriel
de ADP de
E NOUN e
0 NUM 0
De ADP de
même ADV même
, PUNCT ,
si SCONJ si
F NOUN f
0 NUM 0
est AUX être
un DET un
sous-espace NOUN sous-espace
vectoriel NOUN vectoriel
de ADP de
E NOUN e
0 NUM 0
, PUNCT ,
alors ADV alors
: PUNCT :
f NOUN f
1 NUM 1
( PUNCT (
F NOUN f
0 NUM 0
) PUNCT )
x NOUN x
E NOUN e
, PUNCT ,
f CCONJ f
( PUNCT (
x NOUN x
) PUNCT )
F NOUN f
0 NUM 0
est AUX être
un DET un
sous-espace NOUN sous-espace
vectoriel NOUN vectoriel
de ADP de
E NOUN e
Démonstration NOUN démonstration
On PRON on
a AUX avoir
vu VERB voir
( PUNCT (
voir VERB voir
la DET le
remarque NOUN remarque
1.17 NUM 1.17
, PUNCT ,
de ADP de
la DET le
présente ADJ présent
page NOUN page
) PUNCT )
que SCONJ que
0E ADP 0e
0 NUM 0
f PRON f
( PUNCT (
0E NUM 0E
) PUNCT )
f NOUN f
( PUNCT (
F NOUN f
) PUNCT )
( PUNCT (
avec ADP avec
0E DET 0e
F NOUN f
) PUNCT )
. PUNCT .
de ADP de
f PRON f
, PUNCT ,
on PRON on
a AUX avoir
donc ADV donc
f ADP f
( PUNCT (
F NOUN f
) PUNCT )
est AUX être
stable ADJ stable
par ADP par
combinaison NOUN combinaison
linéaire ADJ linéaire
. PUNCT .
C' PRON ce
est AUX être
donc ADV donc
un DET un
sous-espace NOUN sous-espace
vectoriel NOUN vectoriel
de ADP de
E. PROPN E.
car CCONJ car
F NOUN f
0 NUM 0
est AUX être
stable ADJ stable
par ADP par
combinaison NOUN combinaison
linéaire ADJ linéaire
. PUNCT .
On PRON on
en PRON en
déduit VERB déduire
que SCONJ que
f DET f
1 NUM 1
( PUNCT (
F NOUN f
0 NUM 0
) PUNCT )
est AUX être
stable ADJ stable
par ADP par
combinaison NOUN combinaison
linéaire ADJ linéaire
. PUNCT .
C' PRON ce
est AUX être
donc ADV donc
un DET un
sous-espace NOUN sous-espace
vectoriel NOUN vectoriel
de ADP de
E. PROPN E.
La DET le
composée NOUN composée
de ADP de
deux NUM deux
applications NOUN application
linéaires ADJ linéaire
est AUX être
une DET un
application NOUN application
linéaire ADJ linéaire
. PUNCT .
En ADP en
particulier ADJ particulier
, PUNCT ,
on PRON on
a VERB avoir
: PUNCT :
1 NUM 1
. PUNCT .
Si SCONJ si
E NOUN e
, PUNCT ,
E NOUN e
0 NUM 0
et CCONJ et
E NOUN e
00 NUM 00
sont AUX être
trois NUM trois
K NOUN k
- NOUN -
espaces NOUN espace
vectoriels NOUN vectoriel
, PUNCT ,
si SCONJ si
f PRON f
L NOUN l
( PUNCT (
E NOUN e
, PUNCT ,
E NOUN e
0 NUM 0
) PUNCT )
et CCONJ et
g NOUN gramme
L NOUN l
( PUNCT (
E NOUN e
0 NUM 0
, PUNCT ,
E NOUN e
00 NUM 00
) PUNCT )
les DET le
applications NOUN application
: PUNCT :
sont AUX être
des DET un
applications NOUN application
linéaires ADJ linéaire
. PUNCT .
2 NUM 2
. PUNCT .
On PRON on
peut VERB pouvoir
donc ADV donc
définir VERB définir
pour ADP pour
un DET un
endomorphisme NOUN endomorphisme
f CCONJ f
de ADP de
E NOUN e
, PUNCT ,
la DET le
notion NOUN notion
d' ADP de
itéré NOUN itéré
de ADP de
la DET le
manière NOUN manière
suivante ADJ suivant
: PUNCT :
On PRON on
a VERB avoir
alors ADV alors
les DET le
formules NOUN formule
suivantes ADJ suivant
, PUNCT ,
si SCONJ si
f PRON f
et CCONJ et
g NOUN gramme
sont AUX être
deux NUM deux
endomorphismes NOUN endomorphisme
de ADP de
E NOUN e
tels ADJ tel
que SCONJ que
f DET f
g NOUN gramme
g NOUN gramme
f PRON f
: PUNCT :
( PUNCT (
a AUX avoir
) PUNCT )
( PUNCT (
Formule NOUN formule
du ADP de
binôme NOUN binôme
) PUNCT )
: PUNCT :
( PUNCT (
b NOUN b
) PUNCT )
( PUNCT (
Identité NOUN identité
remarquable ADJ remarquable
) PUNCT )
: PUNCT :
3 NUM 3
. PUNCT .
Si SCONJ si
f PRON f
est AUX être
un DET un
automorphisme NOUN automorphisme
de ADP de
E NOUN e
, PUNCT ,
alors ADV alors
f NOUN f
1 NUM 1
est AUX être
aussi ADV aussi
un DET un
automorphisme NOUN automorphisme
de ADP de
E NOUN e
( PUNCT (
en ADP en
particulier ADJ particulier
c' PRON ce
est AUX être
un DET un
endomorphisme NOUN endomorphisme
de ADP de
E NOUN e
) PUNCT )
et CCONJ et
on PRON on
définit VERB définir
de ADP de
même ADV même
: PUNCT :
1.8.1 NUM 1.8.1
Soit NOUN soit
f ADP f
un DET un
endomorphisme NOUN endomorphisme
de ADP de
E NOUN e
, PUNCT ,
calculer VERB calculer
1.8.2 NUM 1.8.2
Soit CCONJ soit
f NUM f
L NOUN l
( PUNCT (
E NOUN e
) PUNCT )
tel ADJ tel
qu' SCONJ que
il PRON il
existe VERB existe
n ADV n
N ADJ n
tel ADJ tel
que SCONJ que
f NOUN f
n NOUN n
0L NUM 0L
( PUNCT (
E NOUN e
) PUNCT )
( PUNCT (
on PRON on
dit VERB dire
que SCONJ que
f PRON f
est AUX être
nilpotent VERB nilpoter
) PUNCT )
. PUNCT .
Démontrer VERB démontrer
que SCONJ que
idE PRON ide
f PRON f
est AUX être
inversible ADJ inversible
. PUNCT .
Images NOUN image
et CCONJ et
noyaux NOUN noyau
Soit CCONJ soit
E NOUN e
et CCONJ et
E NOUN e
0 NUM 0
deux NUM deux
K NOUN k
- NOUN -
espaces NOUN espace
vectoriels NOUN vectoriel
, PUNCT ,
et CCONJ et
f PRON f
L NOUN l
( PUNCT (
E NOUN e
, PUNCT ,
E NOUN e
0 NUM 0
) PUNCT )
, PUNCT ,
alors ADV alors
: PUNCT :
L' DET le
image NOUN image
de ADP de
E NOUN e
par ADP par
f NOUN f
est AUX être
un DET un
sous-espace NOUN sous-espace
vectoriel NOUN vectoriel
de ADP de
E NOUN e
0 NUM 0
noté VERB noter
: PUNCT :
L' DET le
image NOUN image
réciproque ADJ réciproque
de ADP de
0E DET 0e
0 NUM 0
par ADP par
f PRON f
est AUX être
un DET un
sous-espace NOUN sous-espace
vectoriel NOUN vectoriel
de ADP de
E NOUN e
appelé VERB appeler
noyau NOUN noyau
de ADP de
f PRON f
et CCONJ et
noté VERB noter
1 NUM 1
. PUNCT .
Pour ADP pour
tout DET tout
endomorphisme NOUN endomorphisme
p NOUN p
d' ADP de
un DET un
K NOUN k
- NOUN -
espace PROPN espace
vectoriel NOUN vectoriel
E NOUN e
En ADP en
effet NOUN effet
, PUNCT ,
un DET un
raisonnement NOUN raisonnement
par ADP par
analyse NOUN analyse
- PUNCT -
synthèse NOUN synthèse
démontre VERB démontre
que SCONJ que
x ADP x
se PRON se
décompose VERB décompose
de ADP de
manière NOUN manière
unique ADJ unique
sous ADP sous
2 NUM 2
. PUNCT .
On PRON on
peut VERB pouvoir
utiliser VERB utiliser
les DET le
images NOUN image
et CCONJ et
noyaux NOUN noyau
pour ADP pour
démontrer VERB démontrer
que SCONJ que
des DET un
ensembles NOUN ensemble
sont AUX être
des DET un
sous-espaces NOUN sous-espace
vectoriels NOUN vectoriel
: PUNCT :
( PUNCT (
a AUX avoir
) PUNCT )
( PUNCT (
Image NOUN image
peu ADV peu
fréquent ADJ fréquent
) PUNCT )
: PUNCT :
est AUX être
un DET un
sous-espace NOUN sous-espace
vectoriel NOUN vectoriel
de ADP de
C NOUN c
0 NUM 0
( PUNCT (
a AUX avoir
, PUNCT ,
b NOUN b
, PUNCT ,
R NOUN r
) PUNCT )
en ADP en
considérant VERB considérer
l' DET le
endomorphisme NOUN endomorphisme
de ADP de
C NOUN c
0 NUM 0
( PUNCT (
a AUX avoir
, PUNCT ,
b NOUN b
, PUNCT ,
R NOUN r
) PUNCT )
: PUNCT :
( PUNCT (
b NOUN b
) PUNCT )
( PUNCT (
Noyau NOUN noyau
très ADV très
fréquent ADJ fréquent
) PUNCT )
: PUNCT :
est AUX être
un DET un
sous-espace NOUN sous-espace
vectoriel NOUN vectoriel
de ADP de
C NOUN c
1 NUM 1
( PUNCT (
a AUX avoir
, PUNCT ,
b NOUN b
, PUNCT ,
R NOUN r
) PUNCT )
en ADP en
considérant VERB considérer
la DET le
forme NOUN forme
linéaire ADJ linéaire
de ADP de
C NOUN c
1 NUM 1
( PUNCT (
a AUX avoir
, PUNCT ,
b NOUN b
, PUNCT ,
R NOUN r
) PUNCT )
: PUNCT :
Proposition NOUN proposition
1.4 NUM 1.4
Soit CCONJ soit
E NOUN e
et CCONJ et
E NOUN e
0 NUM 0
deux NUM deux
K NOUN k
- NOUN -
espaces NOUN espace
vectoriels NOUN vectoriel
, PUNCT ,
f NUM f
L NOUN l
( PUNCT (
E NOUN e
, PUNCT ,
E NOUN e
0 NUM 0
) PUNCT )
, PUNCT ,
alors ADV alors
: PUNCT :
f NOUN f
est AUX être
injective VERB injective
si SCONJ si
, PUNCT ,
et CCONJ et
seulement ADV seulement
si SCONJ si
, PUNCT ,
Ker(f VERB ker(f
) PUNCT )
0E NUM 0E
f NOUN f
est AUX être
surjective ADJ surjectif
si SCONJ si
, PUNCT ,
et CCONJ et
seulement ADV seulement
si SCONJ si
, PUNCT ,
Im(f NOUN im(f
) PUNCT )
E NOUN e
0 NUM 0
Démonstration NOUN démonstration
La DET le
caractérisation NOUN caractérisation
de ADP de
la DET le
surjectivité NOUN surjectivité
est AUX être
immédiate ADJ immédiat
. PUNCT .
Pour ADP pour
l' DET le
injectivité NOUN injectivité
, PUNCT ,
on PRON on
utilise VERB utilise
le DET le
fait NOUN fait
que SCONJ que
: PUNCT :
Si SCONJ si
E NOUN e
est AUX être
un DET un
K NOUN k
- NOUN -
espace PROPN espace
vectoriel NOUN vectoriel
et CCONJ et
( PUNCT (
ei NOUN ei
) PUNCT )
iI PRON ii
une DET un
base NOUN base
de ADP de
E NOUN e
, PUNCT ,
alors ADV alors
pour ADP pour
connaître VERB connaître
une DET un
application NOUN application
linéaire ADJ linéaire
f CCONJ f
L NOUN l
( PUNCT (
E NOUN e
, PUNCT ,
E NOUN e
0 NUM 0
) PUNCT )
, PUNCT ,
il PRON il
faut VERB falloir
et CCONJ et
il PRON il
suffit VERB suffire
de ADP de
connaître VERB connaître
la DET le
famille NOUN famille
des ADP de
images NOUN image
( PUNCT (
f NOUN f
( PUNCT (
ei NOUN ei
) PUNCT )
) PUNCT )
iI PRON ii
. PUNCT .
Plus ADV plus
formellement ADV formellement
: PUNCT :
est AUX être
un DET un
isomorphisme NOUN isomorphisme
C' PRON ce
est VERB être
pourquoi ADV pourquoi
il PRON il
suffit VERB suffire
de ADP de
donner VERB donner
uniquement ADV uniquement
les DET le
images NOUN image
des ADP de
vecteurs NOUN vecteur
d' ADP de
une DET un
base NOUN base
pour ADP pour
décrire VERB décrire
une DET un
application NOUN application
linéaire ADJ linéaire
. PUNCT .
Plus ADV plus
généralement ADV généralement
, PUNCT ,
pour ADP pour
tout ADV tout
( PUNCT (
xi PRON xi
) PUNCT )
iI PRON ii
E NOUN e
0 NUM 0
, PUNCT ,
il PRON il
existe VERB existe
une DET un
unique ADJ unique
application NOUN application
linéaire ADJ linéaire
f PUNCT f
L NOUN l
( PUNCT (
E NOUN e
, PUNCT ,
E NOUN e
0 NUM 0
) PUNCT )
Soit CCONJ soit
E NOUN e
un DET un
K NOUN k
- NOUN -
espace PROPN espace
vectoriel ADJ vectoriel
. PUNCT .
Si SCONJ si
f PUNCT f
L NOUN l
( PUNCT (
E NOUN e
, PUNCT ,
E NOUN e
0 NUM 0
) PUNCT )
et CCONJ et
si SCONJ si
X NOUN x
( PUNCT (
xi PROPN xi
) PUNCT )
iI PRON ii
est AUX être
une DET un
famille NOUN famille
de ADP de
E NOUN e
, PUNCT ,
alors ADV alors
: PUNCT :
f NUM f
injective NOUN injective
et CCONJ et
X NOUN x
libre ADJ libre
( PUNCT (
f NOUN f
( PUNCT (
xi PRON xi
) PUNCT )
) PUNCT )
iI PRON ii
libre ADJ libre
f X f
bijective ADJ bijectif
et CCONJ et
X NOUN x
base NOUN base
( PUNCT (
f NOUN f
( PUNCT (
xi PRON xi
) PUNCT )
) PUNCT )
iI PRON ii
base VERB base
f CCONJ f
surjective NOUN surjective
et CCONJ et
X NOUN x
génératrice NOUN génératrice
( PUNCT (
f NOUN f
( PUNCT (
xi PRON xi
) PUNCT )
) PUNCT )
iI PRON ii
génératrice NOUN génératrice
X NOUN x
génératrice NOUN génératrice
Ces DET ce
propriétés NOUN propriété
sont AUX être
vraies ADJ vrai
même ADV même
si SCONJ si
E NOUN e
est AUX être
de ADP de
dimension NOUN dimension
infinie ADJ infini
( PUNCT (
mais CCONJ mais
ce PRON ce
sera AUX être
surtout ADV surtout
utile ADJ utile
en ADP en
dimension NOUN dimension
Démonstration NOUN démonstration
1 NUM 1
. PUNCT .
Notons NOUN noton
( PUNCT (
i1 NOUN i1
, PUNCT ,
. PUNCT .
. PUNCT .
. PUNCT .
, PUNCT ,
ip X ip
) PUNCT )
une DET un
sous-famille NOUN sous-famille
finie VERB finir
quelconque ADJ quelconque
de ADP de
I. NOUN i.
Soit PROPN Soit
( PUNCT (
1 NUM 1
, PUNCT ,
. PUNCT .
. PUNCT .
. PUNCT .
, PUNCT ,
p NOUN p
) PUNCT )
Kp NOUN kp
tel ADJ tel
que SCONJ que
Par ADP par
linéarité NOUN linéarité
, PUNCT ,
on PRON on
a VERB avoir
donc ADV donc
i DET i
.xik NOUN .xik
Ker NOUN ker
f NOUN f
Puisque SCONJ puisque
f AUX f
est AUX être
injective VERB injective
, PUNCT ,
on PRON on
a VERB avoir
Ker PROPN Ker
f DET f
0E NUM 0E
donc ADV donc
Comme SCONJ comme
X NOUN x
est AUX être
libre ADJ libre
, PUNCT ,
on PRON on
a VERB avoir
1 NUM 1
p NOUN p
0 NUM 0
, PUNCT ,
ce PRON ce
qui PRON qui
démontre VERB démontre
que SCONJ que
( PUNCT (
f NOUN f
( PUNCT (
xi1 NOUN xi1
) PUNCT )
, PUNCT ,
. PUNCT .
. PUNCT .
. PUNCT .
, PUNCT ,
f PUNCT f
( PUNCT (
xip PRON xip
) PUNCT )
) PUNCT )
est AUX être
libre ADJ libre
, PUNCT ,
donc ADV donc
que SCONJ que
( PUNCT (
f NOUN f
( PUNCT (
xi PRON xi
) PUNCT )
) PUNCT )
iI PRON ii
est AUX être
libre ADJ libre
. PUNCT .
2 NUM 2
. PUNCT .
Soit ADV soit
y PRON y
E NOUN e
0 NUM 0
. PUNCT .
Comme SCONJ comme
f PRON f
est AUX être
surjective NOUN surjective
, PUNCT ,
il PRON il
existe VERB existe
x NUM x
E NOUN e
tel ADJ tel
que SCONJ que
y PRON y
f NOUN f
( PUNCT (
x NOUN x
) PUNCT )
. PUNCT .
Puisque SCONJ puisque
X NOUN x
est AUX être
génératrice NOUN génératrice
, PUNCT ,
il PRON il
On PRON on
a VERB avoir
alors ADV alors
par ADP par
linéarité NOUN linéarité
de ADP de
f ADP f
ce PRON ce
qui PRON qui
démontre VERB démontre
que SCONJ que
y PRON y
s' PRON se
écrit VERB écrire
comme ADP comme
une DET un
combinaison NOUN combinaison
linéaire ADJ linéaire
finie VERB finir
d' ADP de
éléments NOUN élément
de ADP de
( PUNCT (
f NOUN f
( PUNCT (
xi PRON xi
) PUNCT )
) PUNCT )
iI PRON ii
. PUNCT .
Finalement ADV finalement
, PUNCT ,
( PUNCT (
f NOUN f
( PUNCT (
xi PRON xi
) PUNCT )
) PUNCT )
iI PRON ii
est AUX être
génératrice NOUN génératrice
. PUNCT .
3 NUM 3
. PUNCT .
On PRON on
applique VERB applique
les DET le
points NOUN point
1 NUM 1
et CCONJ et
2 PRON 2
pour ADP pour
démontrer VERB démontrer
que SCONJ que
( PUNCT (
f NOUN f
( PUNCT (
xi PRON xi
) PUNCT )
) PUNCT )
iI PRON ii
est VERB être
à ADP à
la DET le
fois NOUN fois
libre ADJ libre
et CCONJ et
génératrice NOUN génératrice
. PUNCT .
4 NUM 4
. PUNCT .
Il PRON il
s' PRON se
agit VERB agir
du ADP de
point NOUN point
2 NUM 2
en ADP en
remplaçant ADJ remplaçant
E NOUN e
0 NUM 0
par ADP par
Im NUM Im
f ADJ f
et CCONJ et
en ADP en
remarquant VERB remarquer
que SCONJ que
f PRON f
est AUX être
surjective ADJ surjectif
sur ADP sur
son DET son
image NOUN image
. PUNCT .
En ADP en
particulier ADJ particulier
, PUNCT ,
si SCONJ si
( PUNCT (
ei NOUN ei
) PUNCT )
iI PRON ii
est AUX être
une DET un
base NOUN base
de ADP de
E NOUN e
et CCONJ et
si SCONJ si
f PUNCT f
L NOUN l
( PUNCT (
E NOUN e
, PUNCT ,
E NOUN e
0 NUM 0
) PUNCT )
, PUNCT ,
alors ADV alors
1 NUM 1
. PUNCT .
f NOUN f
est AUX être
surjective ADJ surjectif
si SCONJ si
, PUNCT ,
et CCONJ et
seulement ADV seulement
si SCONJ si
, PUNCT ,
( PUNCT (
f PRON f
( PUNCT (
ei NOUN ei
) PUNCT )
) PUNCT )
iI PRON ii
engendre VERB engendre
E NOUN e
0 NUM 0
2 NUM 2
. PUNCT .
f NOUN f
est AUX être
injective VERB injective
si SCONJ si
, PUNCT ,
et CCONJ et
seulement ADV seulement
si SCONJ si
, PUNCT ,
( PUNCT (
f PRON f
( PUNCT (
ei NOUN ei
) PUNCT )
) PUNCT )
iI PRON ii
est AUX être
libre ADJ libre
3 NUM 3
. PUNCT .
f NOUN f
est AUX être
bijective ADJ bijectif
si SCONJ si
, PUNCT ,
et CCONJ et
seulement ADV seulement
si SCONJ si
, PUNCT ,
( PUNCT (
f PRON f
( PUNCT (
ei NOUN ei
) PUNCT )
) PUNCT )
iI PRON ii
est AUX être
une DET un
base NOUN base
de ADP de
E NOUN e
0 NUM 0
. PUNCT .
Soit CCONJ soit
E NOUN e
, PUNCT ,
E NOUN e
0 NUM 0
et CCONJ et
E NOUN e
00 PRON 00
des ADP de
K NOUN k
- NOUN -
espaces NOUN espace
vectoriels ADJ vectoriel
. PUNCT .
On PRON on
a VERB avoir
: PUNCT :
Démonstration NOUN démonstration
Soit CCONJ soit
f PRON f
et CCONJ et
g NOUN gramme
deux NUM deux
endomorphismes NOUN endomorphisme
d' ADP de
un DET un
K NOUN k
- NOUN -
espace PROPN espace
vectoriel NOUN vectoriel
E. PROPN E.
Si SCONJ si
f CCONJ f
g NOUN gramme
g NOUN gramme
f NOUN f
, PUNCT ,
alors ADV alors
: PUNCT :
Démonstration NOUN démonstration
Si SCONJ si
f PRON f
est AUX être
un DET un
endomorphisme NOUN endomorphisme
d' ADP de
un DET un
K NOUN k
- NOUN -
espace PROPN espace
vectoriel NOUN vectoriel
E NOUN e
, PUNCT ,
alors ADV alors
: PUNCT :
Démonstration NOUN démonstration
On PRON on
utilise VERB utilise
les DET le
deux NUM deux
premiers ADJ premier
points NOUN point
de ADP de
la DET le
propriété NOUN propriété
1.26 NUM 1.26
, PUNCT ,
de ADP de
la DET le
présente ADJ présent
page NOUN page
avec ADP avec
f DET f
n NOUN n
à ADP à
la DET le
place NOUN place
de ADP de
f PRON f
et CCONJ et
f PRON f
à ADP à
la DET le
place NOUN place
de ADP de
g. X g.
Soit CCONJ soit
E NOUN e
un DET un
K NOUN k
- NOUN -
espace PROPN espace
vectoriel NOUN vectoriel
et CCONJ et
f CCONJ f
L NOUN l
( PUNCT (
E NOUN e
) PUNCT )
, PUNCT ,
soit AUX être
F VERB f
un DET un
sous-espace NOUN sous-espace
vectoriel NOUN vectoriel
de ADP de
E NOUN e
, PUNCT ,
on PRON on
dit VERB dire
que SCONJ que
F NOUN f
est AUX être
f NUM f
-stable ADJ -stabl
ou CCONJ ou
stable ADJ stable
par ADP par
f PUNCT f
si SCONJ si
: PUNCT :
f NOUN f
( PUNCT (
F NOUN f
) PUNCT )
F NOUN f
, PUNCT ,
c' ADV c'
est ADV est
- ADV -
à ADV à
- ADV -
dire VERB dire
que SCONJ que
, PUNCT ,
pour ADP pour
tout ADV tout
x NOUN x
F NOUN f
, PUNCT ,
f PUNCT f
( PUNCT (
x NOUN x
) PUNCT )
F NOUN f
1 NUM 1
. PUNCT .
Im(f NOUN im(f
) PUNCT )
et CCONJ et
Ker(f PROPN Ker(f
) PUNCT )
sont AUX être
stables ADJ stable
par ADP par
f PRON f
. PUNCT .
2 NUM 2
. PUNCT .
Plus ADV plus
généralement ADV généralement
, PUNCT ,
sont AUX être
stables ADJ stable
par ADP par
f PRON f
. PUNCT .
3 NUM 3
. PUNCT .
Si SCONJ si
f PRON f
est AUX être
un DET un
automorphisme NOUN automorphisme
et CCONJ et
F NOUN f
de ADP de
dimension NOUN dimension
finie ADJ fini
, PUNCT ,
alors ADV alors
F NOUN f
est AUX être
stable ADJ stable
par ADP par
f DET f
F NOUN f
est AUX être
stable ADJ stable
par ADP par
f ADP f
1 NUM 1
1.9.1 NUM 1.9.1
Soit VERB être
f PUNCT f
, PUNCT ,
g NOUN gramme
et CCONJ et
h NOUN heure
trois NUM trois
endomorphismes NOUN endomorphisme
d' ADP de
un DET un
K NOUN k
- NOUN -
espace PROPN espace
vectoriel NOUN vectoriel
E NOUN e
tels ADJ tel
que SCONJ que
: PUNCT :
Démontrer VERB démontrer
que SCONJ que
ces DET ce
trois NUM trois
endomorphismes NOUN endomorphisme
ont AUX avoir
même ADV même
image NOUN image
et CCONJ et
même ADV même
noyau NOUN noyau
. PUNCT .
1.9.2 PROPN 1.9.2
Soit NOUN soit
f VERB f
un DET un
endomorphisme NOUN endomorphisme
d' ADP de
un DET un
K NOUN k
- NOUN -
espace PROPN espace
vectoriel NOUN vectoriel
E NOUN e
, PUNCT ,
démontrer VERB démontrer
que SCONJ que
: PUNCT :
1.9.3 NUM 1.9.3
Soit CCONJ soit
f PRON f
et CCONJ et
g NOUN gramme
deux NUM deux
endomorphismes NOUN endomorphisme
d' ADP de
un DET un
K NOUN k
- NOUN -
espace PROPN espace
vectoriel NOUN vectoriel
E NOUN e
, PUNCT ,
démontrer VERB démontrer
que SCONJ que
: PUNCT :
Projecteurs PROPN Projecteurs
et CCONJ et
symétries NOUN symétrie
Soit NOUN soit
E NOUN e
un DET un
K NOUN k
- NOUN -
espace PROPN espace
vectoriel ADJ vectoriel
, PUNCT ,
F NOUN f
et CCONJ et
G NOUN gramme
deux NUM deux
sous-espaces NOUN sous-espace
vectoriels NOUN vectoriel
de ADP de
E NOUN e
tels ADJ tel
que SCONJ que
E NOUN e
F NOUN f
G. PROPN G.
On PRON on
appelle VERB appeler
projection NOUN projection
de ADP de
E NOUN e
sur ADP sur
F NOUN f
parallèlement ADV parallèlement
à ADP à
G NOUN gramme
l' DET le
endomorphisme NOUN endomorphisme
de ADP de
E NOUN e
défini VERB définir
par ADP par
: PUNCT :
x ADP x
7 NUM 7
xF NOUN xf
où PRON où
x VERB x
xF VERB xf
xG VERB xg
avec ADP avec
xF PRON xf
F NOUN f
et CCONJ et
xG ADP xg
G NOUN gramme
Puisque DET puisque
E VERB e
F NOUN f
G NOUN gramme
, PUNCT ,
xF X xF
et CCONJ et
xG NOUN xg
sont AUX être
uniques ADJ unique
donc ADV donc
pF NOUN pf
kG PROPN kG
est AUX être
bien ADV bien
définie VERB définir
. PUNCT .
De ADP de
plus ADV plus
, PUNCT ,
c' PRON ce
est AUX être
un DET un
endomorphisme NOUN endomorphisme
Soit NOUN soit
E NOUN e
un DET un
K NOUN k
- NOUN -
espace PROPN espace
vectoriel ADJ vectoriel
, PUNCT ,
F NOUN f
et CCONJ et
G NOUN gramme
deux NUM deux
sous-espaces NOUN sous-espace
vectoriels NOUN vectoriel
de ADP de
E NOUN e
tels ADJ tel
que SCONJ que
E NOUN e
F NOUN f
G. PROPN G.
Alors ADV alors
: PUNCT :
pF PRON pf
kG NOUN kilogramme
pGkF VERB pgkf
idE ADV ide
On PRON on
a VERB avoir
de ADP de
plus ADV plus
: PUNCT :
G NOUN gramme
Ker(pF X Ker(pF
kG PROPN kG
) PUNCT )
et CCONJ et
, PUNCT ,
pour ADP pour
tout ADV tout
x NOUN x
G NOUN gramme
, PUNCT ,
pF PRON pf
kG PROPN kG
( PUNCT (
x NOUN x
) PUNCT )
0E NUM 0E
F NOUN f
Im(pF ADP im(pf
kG PROPN kG
) PUNCT )
Ker(pF X Ker(pF
kG NOUN kilogramme
idE VERB ide
) PUNCT )
et CCONJ et
, PUNCT ,
pour ADP pour
tout ADV tout
x NOUN x
F NOUN f
, PUNCT ,
pF PRON pf
kG PROPN kG
( PUNCT (
x NOUN x
) PUNCT )
x NOUN x
Démonstration NOUN démonstration
Soit CCONJ soit
x ADP x
E NOUN e
qu' PRON qu'
on PRON on
écrit VERB écrire
de ADP de
manière NOUN manière
unique ADJ unique
x ADP x
xF VERB xf
xG VERB xg
avec ADP avec
xF PRON xf
pF NOUN pf
kG PROPN kG
